id,key,value,type 
14315496,county,"Clark, NV",tiger
14315496,reviewed,no,tiger
14315496,name_base,Mann,tiger
14315496,name_type,St,tiger
14315502,name,Stone Cress Drive,regular
14315502,highway,residential,regular
14315502,cfcc,A41,tiger
14315502,county,"Clark, NV",tiger
14315502,reviewed,no,tiger
14315502,name_base,Stone Cress,tiger
14315502,name_type,Dr,tiger
14315509,name,Northridge Drive,regular
14315509,highway,residential,regular
14315509,cfcc,A41,tiger
14315509,county,"Clark, NV",tiger
14315509,reviewed,no,tiger
14315509,name_base,Northridge,tiger
14315509,name_type,Dr,tiger
14315516,name,Cranwood Court,regular
14315516,name_1,Cranwood,regular
14315516,highway,residential,regular
14315516,cfcc,A41,tiger
14315516,county,"Clark, NV",tiger
14315516,reviewed,no,tiger
14315516,name_base,Cranwood,tiger
14315516,name_type,Ct,tiger
14315516,name_base_1,Cranwood,tiger
14315532,name,Mendoza Court,regular
14315532,highway,residential,regular
14315532,cfcc,A41,tiger
14315532,county,"Clark, NV",tiger
14315532,reviewed,no,tiger
14315532,name_base,Mendoza,tiger
14315532,name_type,Ct,tiger
14315541,name,Sturm Street,regular
14315541,highway,residential,regular
14315541,cfcc,A41,tiger
14315541,county,"Clark, NV",tiger
14315541,reviewed,no,tiger
14315541,name_base,Sturm,tiger
14315541,name_type,St,tiger
14315546,name,Champagne Drive,regular
14315546,highway,residential,regular
14315546,cfcc,A41,tiger
14315546,county,"Clark, NV",tiger
14315546,reviewed,no,tiger
14315546,name_base,Champagne,tiger
14315546,name_type,Dr,tiger
14315552,name,Delling Circle,regular
14315552,highway,residential,regular
14315552,cfcc,A41,tiger
14315552,county,"Clark, NV",tiger
14315552,reviewed,no,tiger
14315552,name_base,Delling,tiger
14315552,name_type,Cir,tiger
14315560,name,Bourbon Way,regular
14315560,highway,residential,regular
14315560,cfcc,A41,tiger
14315560,county,"Clark, NV",tiger
14315560,name_base,Bourbon,tiger
14315560,name_type,Way,tiger
14315565,name,Calanda Court,regular
14315565,highway,residential,regular
14315565,cfcc,A41,tiger
14315565,county,"Clark, NV",tiger
14315565,reviewed,no,tiger
14315565,name_base,Calanda,tiger
14315565,name_type,Ct,tiger
14315572,name,Elk Grove Way,regular
14315572,highway,residential,regular
14315572,cfcc,A41,tiger
14315572,county,"Clark, NV",tiger
14315572,reviewed,no,tiger
14315572,name_base,Elk Grove,tiger
14315572,name_type,Way,tiger
14315578,name,Covelo,regular
14315578,highway,residential,regular
14315578,cfcc,A41,tiger
14315578,county,"Clark, NV",tiger
14315578,reviewed,no,tiger
14315578,name_base,Covelo,tiger
14315583,name,Wiesner Way,regular
14315583,oneway,no,regular
14315583,highway,residential,regular
14315583,surface,paved,regular
14315583,sidewalk,none,regular
14315583,cfcc,A41,tiger
14315583,county,"Clark, NV",tiger
14315583,reviewed,no,tiger
14315583,name_base,Wiesner,tiger
14315583,name_type,Way,tiger
14315590,name,Meander Circle,regular
14315590,name_1,Meander,regular
14315590,highway,residential,regular
14315590,cfcc,A41,tiger
14315590,county,"Clark, NV",tiger
14315590,reviewed,no,tiger
14315590,name_base,Meander,tiger
14315590,name_type,Cir,tiger
14315590,name_base_1,Meander,tiger
14315601,name,Pointe Vedra Court,regular
14315601,highway,residential,regular
14315601,cfcc,A41,tiger
14315601,county,"Clark, NV",tiger
14315601,reviewed,no,tiger
14315601,name_base,Pointe Vedra,tiger
14315601,name_type,Ct,tiger
14315606,name,Point Kristi Circle,regular
14315606,highway,residential,regular
14315606,cfcc,A41,tiger
14315606,county,"Clark, NV",tiger
14315606,reviewed,no,tiger
14315606,name_base,Point Kristi,tiger
14315606,name_type,Cir,tiger
14315611,name,Magic Window Avenue,regular
14315611,highway,residential,regular
14315611,cfcc,A41,tiger
14315611,county,"Clark, NV",tiger
14315611,reviewed,no,tiger
14315611,name_base,Magic Window,tiger
14315611,name_type,Ave,tiger
14315619,name,Grand Entries Drive,regular
14315619,highway,residential,regular
14315619,cfcc,A41,tiger
14315619,county,"Clark, NV",tiger
14315619,reviewed,no,tiger
14315619,name_base,Grand Entries,tiger
14315619,name_type,Dr,tiger
14315624,name,West Silverado Ranch Boulevard,regular
14315624,source,survey,regular
14315624,highway,tertiary,regular
14315631,name,Kona Coast Way,regular
14315631,highway,residential,regular
14315631,cfcc,A41,tiger
14315631,county,"Clark, NV",tiger
14315631,reviewed,no,tiger
14315631,name_base,Kona Coast,tiger
14315631,name_type,Way,tiger
14315636,name,Tree Sap Avenue,regular
14315636,highway,residential,regular
14315636,cfcc,A41,tiger
14315636,county,"Clark, NV",tiger
14315636,reviewed,no,tiger
14315636,name_base,Tree Sap,tiger
14315636,name_type,Ave,tiger
14315649,name,Mocha Drive,regular
14315649,highway,residential,regular
14315649,cfcc,A41,tiger
14315649,county,"Clark, NV",tiger
14315649,reviewed,no,tiger
14315649,name_base,Mocha,tiger
14315649,name_type,Dr,tiger
14315654,name,Capricorn Drive,regular
14315654,highway,residential,regular
14315654,cfcc,A41,tiger
14315654,county,"Clark, NV",tiger
14315654,reviewed,no,tiger
14315654,name_base,Capricorn,tiger
14315654,name_type,Dr,tiger
14315662,name,Carolcrest Drive,regular
14315662,highway,residential,regular
14315662,cfcc,A41,tiger
14315662,county,"Clark, NV",tiger
14315662,reviewed,no,tiger
14315662,name_base,Carolcrest,tiger
14315662,name_type,Dr,tiger
14315668,name,Francis Avenue,regular
14315668,highway,residential,regular
14315668,cfcc,A41,tiger
14315668,county,"Clark, NV",tiger
14315668,reviewed,no,tiger
14315668,name_base,Francis,tiger
14315668,name_type,Ave,tiger
14315673,name,Harbour Towne Avenue,regular
14315673,highway,residential,regular
14315673,cfcc,A41,tiger
14315673,county,"Clark, NV",tiger
14315673,reviewed,no,tiger
14315673,name_base,Harbour Towne,tiger
14315673,name_type,Ave,tiger
14315682,name,Serengeti Court,regular
14315682,highway,residential,regular
14315682,cfcc,A41,tiger
14315682,county,"Clark, NV",tiger
14315682,reviewed,no,tiger
14315682,name_base,Serengeti,tiger
14315682,name_type,Ct,tiger
14315688,name,Lively Fiesta Way,regular
14315688,highway,residential,regular
14315688,cfcc,A41,tiger
14315688,county,"Clark, NV",tiger
14315688,reviewed,no,tiger
14315688,name_base,Lively Fiesta,tiger
14315688,name_type,Way,tiger
14315696,name,Royal Legacy Lane,regular
14315696,access,private,regular
14315696,highway,service,regular
14315696,cfcc,A74,tiger
14315696,county,"Clark, NV",tiger
14315696,reviewed,no,tiger
14315696,name_base,Royal Legacy,tiger
14315696,name_type,Ln,tiger
14315702,name,Palmares Court,regular
14315702,name_1,Palmares,regular
14315702,highway,residential,regular
14315702,cfcc,A41,tiger
14315702,county,"Clark, NV",tiger
14315702,reviewed,no,tiger
14315702,name_base,Palmares,tiger
14315702,name_type,Ct,tiger
14315702,name_base_1,Palmares,tiger
14315708,name,Kettle Creek Drive,regular
14315708,highway,residential,regular
14315708,surface,asphalt,regular
14315713,name,Bridge Gap Avenue,regular
14315713,highway,residential,regular
14315713,cfcc,A41,tiger
14315713,tlid,201944734,tiger
14315713,county,"Clark, NV",tiger
14315713,source,tiger_import_dch_v0.6_20070813,tiger
14315713,reviewed,no,tiger
14315713,name_base,Bridge Gap,tiger
14315713,name_type,Ave,tiger
14315713,separated,no,tiger
14315720,name,Camden Rose Court,regular
14315720,name_1,Camden Rose,regular
14315720,highway,residential,regular
14315720,cfcc,A41,tiger
14315720,county,"Clark, NV",tiger
14315720,reviewed,no,tiger
14315720,name_base,Camden Rose,tiger
14315720,name_type,Ct,tiger
14315720,name_base_1,Camden Rose,tiger
14315730,name,East Shelbourne Avenue,regular
14315730,highway,residential,regular
14315730,cfcc,A41,tiger
14315730,county,"Clark, NV",tiger
14315730,reviewed,no,tiger
14315730,name_base,Shelbourne,tiger
14315730,name_type,Ave,tiger
14315730,name_direction_prefix,E,tiger
14315736,name,Woods Canyon,regular
14315736,highway,residential,regular
14315736,cfcc,A41,tiger
14315736,county,"Clark, NV",tiger
14315736,reviewed,no,tiger
14315736,name_base,Woods Canyon,tiger
14315748,name,Grub Stake Circle,regular
14315748,name_1,Grub Stake,regular
14315748,highway,residential,regular
14315748,cfcc,A41,tiger
14315748,county,"Clark, NV",tiger
14315748,reviewed,no,tiger
14315748,name_base,Grub Stake,tiger
14315748,name_type,Cir,tiger
14315748,name_base_1,Grub Stake,tiger
14315756,name,Spindletop Lane,regular
14315756,highway,residential,regular
14315756,cfcc,A41,tiger
14315756,county,"Clark, NV",tiger
14315756,reviewed,no,tiger
14315756,name_base,Spindletop,tiger
14315756,name_type,Ln,tiger
14315763,name,Currant Lane,regular
14315763,highway,residential,regular
14315763,cfcc,A41,tiger
14315763,county,"Clark, NV",tiger
14315763,reviewed,no,tiger
14315763,name_base,Currant,tiger
14315763,name_type,Ln,tiger
14315770,name,American Pacific Drive,regular
14315770,highway,residential,regular
14315770,cfcc,A41,tiger
14315770,county,"Clark, NV",tiger
14315770,reviewed,no,tiger
14315770,name_base,American Pacific,tiger
14315770,name_type,Dr,tiger
14315778,name,Bastrop Street,regular
14315778,highway,residential,regular
14315778,cfcc,A41,tiger
14315778,county,"Clark, NV",tiger
14315778,reviewed,no,tiger
14315778,name_base,Bastrop,tiger
14315778,name_type,St,tiger
14315786,name,Glendon Street,regular
14315786,highway,residential,regular
14315786,cfcc,A41,tiger
14315786,county,"Clark, NV",tiger
14315786,reviewed,no,tiger
14315786,name_base,Glendon,tiger
14315786,name_type,St,tiger
14315792,name,Shellfish Court,regular
14315792,highway,residential,regular
14315792,cfcc,A41,tiger
14315792,county,"Clark, NV",tiger
14315792,reviewed,no,tiger
14315792,name_base,Shellfish,tiger
14315792,name_type,Ct,tiger
14315799,name,Norlina Court,regular
14315799,highway,residential,regular
14315799,cfcc,A41,tiger
14315799,county,"Clark, NV",tiger
14315799,reviewed,no,tiger
14315799,name_base,Norlina,tiger
14315799,name_type,Ct,tiger
14315805,name,Sweet Pea Avenue,regular
14315805,highway,residential,regular
14315805,cfcc,A41,tiger
14315805,county,"Clark, NV",tiger
14315805,reviewed,no,tiger
14315805,name_base,Sweet Pea,tiger
14315805,name_type,Ave,tiger
14315817,name,Legacy Island Circle,regular
14315817,highway,residential,regular
14315817,cfcc,A41,tiger
14315817,county,"Clark, NV",tiger
14315817,reviewed,no,tiger
14315817,name_base,Legacy Island,tiger
14315817,name_type,Cir,tiger
14315825,name,San Circle,regular
14315825,highway,residential,regular
14315825,cfcc,A41,tiger
14315825,county,"Clark, NV",tiger
14315825,reviewed,no,tiger
14315825,name_base,San,tiger
14315825,name_type,Cir,tiger
14315834,name,Misty Moat Street,regular
14315834,name_1,Misty Moat Avenue,regular
14315834,highway,residential,regular
14315834,cfcc,A41,tiger
14315834,county,"Clark, NV",tiger
14315834,reviewed,no,tiger
14315834,name_base,Misty Moat,tiger
14315834,name_type,St,tiger
14315834,name_base_1,Misty Moat,tiger
14315834,name_type_1,Ave,tiger
14315839,name,Wilborn Street,regular
14315839,highway,residential,regular
14315839,cfcc,A41,tiger
14315839,county,"Clark, NV",tiger
14315839,reviewed,no,tiger
14315839,name_base,Wilborn,tiger
14315839,name_type,St,tiger
14315845,name,Wild Breeze Court,regular
14315845,highway,residential,regular
14315845,cfcc,A41,tiger
14315845,county,"Clark, NV",tiger
14315845,reviewed,no,tiger
14315845,name_base,Wild Breeze,tiger
14315845,name_type,Ct,tiger
14315851,name,South Bonita Vista Street,regular
14315851,highway,residential,regular
14315851,cfcc,A41,tiger
14315851,county,"Clark, NV",tiger
14315851,reviewed,no,tiger
14315851,name_base,Bonita Vista,tiger
14315851,name_type,St,tiger
14315851,name_direction_prefix,S,tiger
14315856,name,Royal Heritage Court,regular
14315856,access,private,regular
14315856,highway,service,regular
14315856,cfcc,A74,tiger
14315856,county,"Clark, NV",tiger
14315856,reviewed,no,tiger
14315856,name_base,Royal Heritage,tiger
14315856,name_type,Ct,tiger
14315862,name,Fort Ruby Place,regular
14315862,highway,residential,regular
14315862,cfcc,A41,tiger
14315862,county,"Clark, NV",tiger
14315862,reviewed,no,tiger
14315862,name_base,Fort Ruby,tiger
14315862,name_type,Pl,tiger
14315867,name,Carmel Mountain Avenue,regular
14315867,highway,residential,regular
14315867,cfcc,A41,tiger
14315867,county,"Clark, NV",tiger
14315867,reviewed,no,tiger
14315867,name_base,Carmel Mountain,tiger
14315867,name_type,Ave,tiger
14315878,name,Quail Estates Drive,regular
14315878,highway,residential,regular
14315878,cfcc,A41,tiger
14315878,county,"Clark, NV",tiger
14315878,reviewed,no,tiger
14315878,name_base,Quail Estates,tiger
14315878,name_type,Dr,tiger
14315884,name,North Anzio Street,regular
14315884,name_1,Anzio Street,regular
14315884,highway,residential,regular
14315884,cfcc,A41,tiger
14315884,county,"Clark, NV",tiger
14315884,reviewed,no,tiger
14315884,name_base,Anzio,tiger
14315884,name_type,St,tiger
14315884,name_base_1,Anzio,tiger
14315884,name_type_1,St,tiger
14315884,name_direction_prefix,N,tiger
14315891,name,Luxembourg Avenue,regular
14315891,highway,residential,regular
14315891,cfcc,A41,tiger
14315891,county,"Clark, NV",tiger
14315891,reviewed,no,tiger
14315891,name_base,Luxembourg,tiger
14315891,name_type,Ave,tiger
14315900,name,Aldebaran Avenue,regular
14315900,highway,unclassified,regular
14315900,cfcc,A41,tiger
14315900,county,"Clark, NV",tiger
14315900,reviewed,no,tiger
14315900,name_base,Aldebaran,tiger
14315900,name_type,Ave,tiger
14315906,name,Burning Tree Court,regular
14315906,highway,residential,regular
14315906,cfcc,A41,tiger
14315906,tlid,201861778,tiger
14315906,county,"Clark, NV",tiger
14315906,source,tiger_import_dch_v0.6_20070813,tiger
14315906,reviewed,no,tiger
14315906,name_base,Burning Tree,tiger
14315906,name_type,Ct,tiger
14315906,separated,no,tiger
14315913,name,Mountain Trail,regular
14315913,highway,residential,regular
14315913,cfcc,A41,tiger
14315913,county,"Clark, NV",tiger
14315913,reviewed,no,tiger
14315913,name_base,Mountain,tiger
14315913,name_type,Trl,tiger
14315920,name,Handle Bar Lane,regular
14315920,highway,residential,regular
14315920,cfcc,A41,tiger
14315920,county,"Clark, NV",tiger
14315920,reviewed,no,tiger
14315920,name_base,Handle Bar,tiger
14315920,name_type,Ln,tiger
14315925,name,Oakleaf Lane,regular
14315925,highway,residential,regular
14315925,cfcc,A41,tiger
14315925,county,"Clark, NV",tiger
14315925,reviewed,no,tiger
14315925,name_base,Oakleaf,tiger
14315925,name_type,Ln,tiger
14315931,name,Sierra Patricia Street,regular
14315931,name_1,Sierra Patricia Circle,regular
14315931,name_2,East Sierra Patricia Street,regular
14315931,highway,residential,regular
14315931,cfcc,A41,tiger
14315931,county,"Clark, NV",tiger
14315931,reviewed,no,tiger
14315931,name_base,Sierra Patricia,tiger
14315931,name_type,St,tiger
14315931,name_base_1,Sierra Patricia,tiger
14315931,name_base_2,Sierra Patricia,tiger
14315931,name_type_1,Cir,tiger
14315931,name_type_2,St,tiger
14315931,name_direction_prefix_2,E,tiger
14315936,name,First Interstate Drive,regular
14315936,highway,residential,regular
14315936,cfcc,A41,tiger
14315936,county,"Clark, NV",tiger
14315936,reviewed,no,tiger
14315936,name_base,First Interstate,tiger
14315936,name_type,Dr,tiger
14315942,name,Pebble Peak Avenue,regular
14315942,highway,residential,regular
14315942,cfcc,A41,tiger
14315942,tlid,201948422:201973290,tiger
14315942,county,"Clark, NV",tiger
14315942,source,tiger_import_dch_v0.6_20070813,tiger
14315942,reviewed,no,tiger
14315942,name_base,Pebble Peak,tiger
14315942,name_type,Ave,tiger
14315942,separated,no,tiger
14315948,name,Larkwood Avenue,regular
14315948,highway,residential,regular
14315948,cfcc,A41,tiger
14315948,county,"Clark, NV",tiger
14315948,reviewed,no,tiger
14315948,name_base,Larkwood,tiger
14315948,name_type,Ave,tiger
14315954,name,Becke Circle,regular
14315954,highway,residential,regular
14315954,cfcc,A41,tiger
14315954,county,"Clark, NV",tiger
14315954,reviewed,no,tiger
14315954,name_base,Becke,tiger
14315954,name_type,Cir,tiger
14315959,name,Rusty Branch Avenue,regular
14315959,highway,residential,regular
14315959,cfcc,A41,tiger
14315959,county,"Clark, NV",tiger
14315959,reviewed,no,tiger
14315959,name_base,Rusty Branch,tiger
14315959,name_type,Ave,tiger
14315965,name,Green Bay Drive,regular
14315965,name_1,Green Bay,regular
14315965,highway,residential,regular
14315965,cfcc,A41,tiger
14315965,county,"Clark, NV",tiger
14315965,reviewed,no,tiger
14315965,name_base,Green Bay,tiger
14315965,name_type,Dr,tiger
14315965,name_base_1,Green Bay,tiger
14315970,name,South Robert Court,regular
14315970,highway,residential,regular
14315970,cfcc,A41,tiger
14315970,county,"Clark, NV",tiger
14315970,reviewed,no,tiger
14315970,name_base,Robert,tiger
14315970,name_type,Ct,tiger
14315970,name_direction_prefix,S,tiger
14315975,name,Addison Avenue,regular
14315975,highway,residential,regular
14315975,cfcc,A41,tiger
14315975,county,"Clark, NV",tiger
14315975,reviewed,no,tiger
14315975,name_base,Addison,tiger
14315975,name_type,Ave,tiger
14315980,name,Desert Candle Way,regular
14315980,highway,residential,regular
14315980,cfcc,A41,tiger
14315980,county,"Clark, NV",tiger
14315980,reviewed,no,tiger
14315980,name_base,Desert Candle,tiger
14315980,name_type,Way,tiger
14315985,name,Atwood,regular
14315985,highway,service,regular
14315985,cfcc,A41,tiger
14315985,county,"Clark, NV",tiger
14315985,name_base,Atwood,tiger
14315991,name,East Colton Avenue,regular
14315991,highway,residential,regular
14315991,cfcc,A41,tiger
14315991,county,"Clark, NV",tiger
14315991,reviewed,no,tiger
14315991,name_base,Colton,tiger
14315991,name_type,Ave,tiger
14315991,name_direction_prefix,E,tiger
14315998,name,Styers Street,regular
14315998,highway,residential,regular
14315998,cfcc,A41,tiger
14315998,county,"Clark, NV",tiger
14315998,reviewed,no,tiger
14315998,name_base,Styers,tiger
14315998,name_type,St,tiger
14316005,name,Mount Mariah Drive,regular
14316005,highway,unclassified,regular
14316005,surface,asphalt,regular
14316011,name,Corporate Drive,regular
14316011,highway,residential,regular
14316011,cfcc,A41,tiger
14316011,county,"Clark, NV",tiger
14316011,reviewed,no,tiger
14316011,name_base,Corporate,tiger
14316011,name_type,Dr,tiger
14316019,name,Turtle Dove Court,regular
14316019,highway,residential,regular
14316019,cfcc,A41,tiger
14316019,county,"Clark, NV",tiger
14316019,reviewed,no,tiger
14316019,name_base,Turtle Dove,tiger
14316019,name_type,Ct,tiger
14316024,name,Venus Vale Court,regular
14316024,highway,residential,regular
14316024,cfcc,A41,tiger
14316024,county,"Clark, NV",tiger
14316024,reviewed,no,tiger
14316024,name_base,Venus Vale,tiger
14316024,name_type,Ct,tiger
14316030,name,Boysenberry Lane,regular
14316030,highway,residential,regular
14316030,cfcc,A41,tiger
14316030,county,"Clark, NV",tiger
14316030,reviewed,no,tiger
14316030,name_base,Boysenberry,tiger
14316030,name_type,Ln,tiger
14316036,name,Bassler Street,regular
14316036,highway,residential,regular
14316036,cfcc,A41,tiger
14316036,county,"Clark, NV",tiger
14316036,reviewed,no,tiger
14316036,name_base,Bassler,tiger
14316036,name_type,St,tiger
14316043,name,Kahala Bay,regular
14316043,highway,residential,regular
14316043,cfcc,A41,tiger
14316043,county,"Clark, NV",tiger
14316043,reviewed,no,tiger
14316043,name_base,Kahala Bay,tiger
14316049,name,Giles Street,regular
14316049,highway,residential,regular
14316049,cfcc,A41,tiger
14316049,county,"Clark, NV",tiger
14316049,name_base,Giles,tiger
14316049,name_type,St,tiger
14316057,name,Sunset Point,regular
14316057,highway,residential,regular
14316057,cfcc,A41,tiger
14316057,county,"Clark, NV",tiger
14316057,reviewed,no,tiger
14316057,name_base,Sunset Point,tiger
14316069,name,Brighton Road,regular
14316069,highway,residential,regular
14316069,cfcc,A41,tiger
14316069,county,"Clark, NV",tiger
14316069,reviewed,no,tiger
14316069,name_base,Brighton,tiger
14316069,name_type,Rd,tiger
14316077,name,Alegria Drive,regular
14316077,highway,residential,regular
14316077,cfcc,A41,tiger
14316077,county,"Clark, NV",tiger
14316077,reviewed,no,tiger
14316077,name_base,Alegria,tiger
14316077,name_type,Dr,tiger
14316088,name,Gershon Court,regular
14316088,highway,residential,regular
14316088,cfcc,A41,tiger
14316088,county,"Clark, NV",tiger
14316088,reviewed,no,tiger
14316088,name_base,Gershon,tiger
14316088,name_type,Ct,tiger
14316094,name,Canadian Drive,regular
14316094,name_1,Canadian,regular
14316094,highway,residential,regular
14316094,cfcc,A41,tiger
14316094,county,"Clark, NV",tiger
14316094,reviewed,no,tiger
14316094,name_base,Canadian,tiger
14316094,name_type,Dr,tiger
14316094,name_base_1,Canadian,tiger
14316104,name,Teal Harbor Avenue,regular
14316104,highway,residential,regular
14316104,cfcc,A41,tiger
14316104,county,"Clark, NV",tiger
14316104,reviewed,no,tiger
14316104,name_base,Teal Harbor,tiger
14316104,name_type,Ave,tiger
14316111,name,Pale Moon Court,regular
14316111,name_1,Pale Moon,regular
14316111,highway,residential,regular
14316111,cfcc,A41,tiger
14316111,county,"Clark, NV",tiger
14316111,reviewed,no,tiger
14316111,name_base,Pale Moon,tiger
14316111,name_type,Ct,tiger
14316111,name_base_1,Pale Moon,tiger
14316116,name,Lorian Street,regular
14316116,highway,residential,regular
14316116,cfcc,A41,tiger
14316116,county,"Clark, NV",tiger
14316116,name_base,Lorian,tiger
14316116,name_type,St,tiger
14316122,name,Adagietto Drive,regular
14316122,highway,residential,regular
14316122,cfcc,A41,tiger
14316122,county,"Clark, NV",tiger
14316122,reviewed,no,tiger
14316122,name_base,Adagietto,tiger
14316122,name_type,Dr,tiger
14316128,name,Wild Ginger Lane,regular
14316128,highway,residential,regular
14316128,cfcc,A41,tiger
14316128,county,"Clark, NV",tiger
14316128,reviewed,no,tiger
14316128,name_base,Wild Ginger,tiger
14316128,name_type,Ln,tiger
14316134,name,Manteno Court,regular
14316134,highway,residential,regular
14316134,cfcc,A41,tiger
14316134,county,"Clark, NV",tiger
14316134,reviewed,no,tiger
14316134,name_base,Manteno,tiger
14316134,name_type,Ct,tiger
14316140,name,Exeter Drive,regular
14316140,highway,residential,regular
14316140,cfcc,A41,tiger
14316140,county,"Clark, NV",tiger
14316140,reviewed,no,tiger
14316140,name_base,Exeter,tiger
14316140,name_type,Dr,tiger
14316146,highway,residential,regular
14316146,name,Concord Street,regular
14316146,cfcc,A41,tiger
14316146,county,"Clark, NV",tiger
14316146,name_base,Concord,tiger
14316146,reviewed,no,tiger
14316156,name,El Camino Road,regular
14316156,highway,residential,regular
14316156,cfcc,A41,tiger
14316156,county,"Clark, NV",tiger
14316156,reviewed,no,tiger
14316156,name_base,El Camino,tiger
14316156,name_type,Rd,tiger
14316167,name,El Camino Road,regular
14316167,highway,residential,regular
14316167,cfcc,A41,tiger
14316167,county,"Clark, NV",tiger
14316167,reviewed,no,tiger
14316167,name_base,El Camino,tiger
14316167,name_type,Rd,tiger
14316174,name,Shake Court,regular
14316174,highway,residential,regular
14316174,cfcc,A41,tiger
14316174,county,"Clark, NV",tiger
14316174,reviewed,no,tiger
14316174,name_base,Shake,tiger
14316174,name_type,Ct,tiger
14316181,name,Ira Alley,regular
14316181,access,private,regular
14316181,name_1,Las Vegas Jaycees Mhp,regular
14316181,highway,service,regular
14316181,cfcc,A74,tiger
14316181,county,"Clark, NV",tiger
14316181,reviewed,no,tiger
14316181,name_base,Ira,tiger
14316181,name_type,Aly,tiger
14316181,name_base_1,Las Vegas Jaycees Mhp,tiger
14316195,name,Queen Angel Court,regular
14316195,highway,residential,regular
14316195,cfcc,A41,tiger
14316195,county,"Clark, NV",tiger
14316195,reviewed,no,tiger
14316195,name_base,Queen Angel,tiger
14316195,name_type,Ct,tiger
14316201,name,Lame Horse Drive,regular
14316201,highway,residential,regular
14316201,cfcc,A41,tiger
14316201,county,"Clark, NV",tiger
14316201,reviewed,no,tiger
14316201,name_base,Lame Horse,tiger
14316201,name_type,Dr,tiger
14316206,name,Grass Valley Place,regular
14316206,name_1,Grass Valley Lane,regular
14316206,highway,residential,regular
14316206,cfcc,A41,tiger
14316206,county,"Clark, NV",tiger
14316206,reviewed,no,tiger
14316206,name_base,Grass Valley,tiger
14316206,name_type,Pl,tiger
14316206,name_base_1,Grass Valley,tiger
14316206,name_type_1,Ln,tiger
14316212,name,North Vita Drive,regular
14316212,highway,residential,regular
14316212,cfcc,A41,tiger
14316212,county,"Clark, NV",tiger
14316212,reviewed,no,tiger
14316212,name_base,Vita,tiger
14316212,name_type,Dr,tiger
14316212,name_direction_prefix,N,tiger
14316220,name,Sir James Way,regular
14316220,highway,residential,regular
14316220,cfcc,A41,tiger
14316220,county,"Clark, NV",tiger
14316220,reviewed,no,tiger
14316220,name_base,Sir James,tiger
14316220,name_type,Way,tiger
14316226,name,North Tioga Way,regular
14316226,highway,residential,regular
14316226,cfcc,A41,tiger
14316226,county,"Clark, NV",tiger
14316226,reviewed,no,tiger
14316226,name_base,Tioga,tiger
14316226,name_type,Way,tiger
14316226,name_direction_prefix,N,tiger
14316237,name,East Newton Drive,regular
14316237,highway,residential,regular
14316237,cfcc,A41,tiger
14316237,county,"Clark, NV",tiger
14316237,reviewed,no,tiger
14316237,name_base,Newton,tiger
14316237,name_type,Dr,tiger
14316237,name_direction_prefix,E,tiger
14316243,highway,residential,regular
14316243,name,Ville Drive,regular
14316243,cfcc,A41,tiger
14316243,county,"Clark, NV",tiger
14316243,name_base,Ville,tiger
14316243,name_type,Dr,tiger
14316243,reviewed,no,tiger
14316251,name,Eldora Circle,regular
14316251,highway,residential,regular
14316251,cfcc,A41,tiger
14316251,county,"Clark, NV",tiger
14316251,reviewed,no,tiger
14316251,name_base,Eldora,tiger
14316251,name_type,Cir,tiger
14316259,name,Belmont Street,regular
14316259,highway,residential,regular
14316259,cfcc,A41,tiger
14316259,county,"Clark, NV",tiger
14316259,reviewed,no,tiger
14316259,name_base,Belmont,tiger
14316259,name_type,St,tiger
14316270,name,Fallen Tree Court,regular
14316270,name_1,Fallen Tree,regular
14316270,highway,residential,regular
14316270,cfcc,A41,tiger
14316270,county,"Clark, NV",tiger
14316270,reviewed,no,tiger
14316270,name_base,Fallen Tree,tiger
14316270,name_type,Ct,tiger
14316270,name_base_1,Fallen Tree,tiger
14316287,name,Macaw Lane,regular
14316287,highway,residential,regular
14316287,cfcc,A41,tiger
14316287,county,"Clark, NV",tiger
14316287,reviewed,no,tiger
14316287,name_base,Macaw,tiger
14316287,name_type,Ln,tiger
14316292,name,Leigh Avenue,regular
14316292,highway,residential,regular
14316292,cfcc,A41,tiger
14316292,county,"Clark, NV",tiger
14316292,reviewed,no,tiger
14316292,name_base,Leigh,tiger
14316292,name_type,Ave,tiger
14316298,name,Wedlock Lane,regular
14316298,highway,residential,regular
14316298,cfcc,A41,tiger
14316298,county,"Clark, NV",tiger
14316298,reviewed,no,tiger
14316298,name_base,Wedlock,tiger
14316298,name_type,Ln,tiger
14316307,name,Hinson Street,regular
14316307,name_1,South Hinson Street,regular
14316307,highway,residential,regular
14316307,cfcc,A41,tiger
14316307,county,"Clark, NV",tiger
14316307,name_base,Hinson,tiger
14316307,name_type,St,tiger
14316307,name_base_1,Hinson,tiger
14316307,name_type_1,St,tiger
14316307,name_direction_prefix_1,S,tiger
14316316,name,Hinson Street,regular
14316316,highway,residential,regular
14316316,cfcc,A41,tiger
14316316,county,"Clark, NV",tiger
14316316,reviewed,no,tiger
14316316,name_base,Hinson,tiger
14316316,name_type,St,tiger
14316325,name,Quiet Cove Way,regular
14316325,highway,residential,regular
14316325,cfcc,A41,tiger
14316325,county,"Clark, NV",tiger
14316325,reviewed,no,tiger
14316325,name_base,Quiet Cove,tiger
14316325,name_type,Way,tiger
14316331,name,Via San Andros,regular
14316331,highway,residential,regular
14316331,cfcc,A41,tiger
14316331,county,"Clark, NV",tiger
