id,key,value,type 
305858461,created_by,Merkaartor 0.11,regular
305858473,created_by,Merkaartor 0.11,regular
305858480,created_by,Merkaartor 0.11,regular
305858485,created_by,Merkaartor 0.11,regular
305858490,created_by,Merkaartor 0.11,regular
305858498,created_by,Merkaartor 0.11,regular
305858506,created_by,Merkaartor 0.11,regular
305858514,created_by,Merkaartor 0.11,regular
305858520,created_by,Merkaartor 0.11,regular
305858528,created_by,Merkaartor 0.11,regular
305858536,created_by,Merkaartor 0.11,regular
305858543,created_by,Merkaartor 0.11,regular
305858551,created_by,Merkaartor 0.11,regular
305858565,created_by,Merkaartor 0.11,regular
305858573,created_by,Merkaartor 0.11,regular
305858582,created_by,Merkaartor 0.11,regular
305858590,created_by,Merkaartor 0.11,regular
305858599,created_by,Merkaartor 0.11,regular
305858611,created_by,Merkaartor 0.11,regular
305858621,created_by,Merkaartor 0.11,regular
305858629,created_by,Merkaartor 0.11,regular
305858644,created_by,Merkaartor 0.11,regular
305858653,created_by,Merkaartor 0.11,regular
305858664,created_by,Merkaartor 0.11,regular
305858678,created_by,Merkaartor 0.11,regular
305858688,created_by,Merkaartor 0.11,regular
305858697,created_by,Merkaartor 0.11,regular
305858717,created_by,Merkaartor 0.11,regular
305858727,created_by,Merkaartor 0.11,regular
305868648,name,House of Blues,regular
305868648,phone,7026327777,regular
305868648,amenity,theatre,regular
305868648,created_by,Merkaartor 0.11,regular
305868648,postcode,89119,addr
305868648,housenumber,3950,addr
305868661,created_by,Merkaartor 0.11,regular
305868685,created_by,Merkaartor 0.11,regular
305868707,created_by,Merkaartor 0.11,regular
305874475,created_by,Merkaartor 0.11,regular
305874490,created_by,Merkaartor 0.11,regular
305874541,created_by,Merkaartor 0.11,regular
305874578,created_by,Merkaartor 0.11,regular
306069958,created_by,Merkaartor 0.11,regular
306069980,created_by,Merkaartor 0.11,regular
306070038,created_by,Merkaartor 0.11,regular
306070082,created_by,Merkaartor 0.11,regular
306070119,created_by,Merkaartor 0.11,regular
306071106,created_by,Merkaartor 0.11,regular
306071172,created_by,Merkaartor 0.11,regular
306071251,created_by,Merkaartor 0.11,regular
306071258,created_by,Merkaartor 0.11,regular
306071268,created_by,Merkaartor 0.11,regular
306071624,created_by,Merkaartor 0.11,regular
306071629,created_by,Merkaartor 0.11,regular
306072312,created_by,Merkaartor 0.11,regular
306072322,created_by,Merkaartor 0.11,regular
306072347,created_by,Merkaartor 0.11,regular
306072353,created_by,Merkaartor 0.11,regular
306072358,created_by,Merkaartor 0.11,regular
306072363,created_by,Merkaartor 0.11,regular
306072392,created_by,Merkaartor 0.11,regular
306072434,created_by,Merkaartor 0.11,regular
306072460,created_by,Merkaartor 0.11,regular
306072465,created_by,Merkaartor 0.11,regular
306072470,created_by,Merkaartor 0.11,regular
306072475,created_by,Merkaartor 0.11,regular
306072481,created_by,Merkaartor 0.11,regular
306072486,created_by,Merkaartor 0.11,regular
306072491,created_by,Merkaartor 0.11,regular
306072496,created_by,Merkaartor 0.11,regular
306072501,created_by,Merkaartor 0.11,regular
306179658,created_by,Merkaartor 0.11,regular
306179713,created_by,Merkaartor 0.11,regular
306179800,created_by,Merkaartor 0.11,regular
306179812,created_by,Merkaartor 0.11,regular
306179824,created_by,Merkaartor 0.11,regular
306179836,created_by,Merkaartor 0.11,regular
306179851,created_by,Merkaartor 0.11,regular
306179892,created_by,Merkaartor 0.11,regular
306179935,created_by,Merkaartor 0.11,regular
306179971,created_by,Merkaartor 0.11,regular
306180034,created_by,Merkaartor 0.11,regular
306180081,created_by,Merkaartor 0.11,regular
306181476,barrier,gate,regular
306181494,highway,turning_circle,regular
306181506,highway,turning_circle,regular
306301261,created_by,Merkaartor 0.11,regular
306342921,name,PF Chang's,regular
306342921,amenity,restaurant,regular
306344456,created_by,Merkaartor 0.11,regular
306345809,created_by,Merkaartor 0.11,regular
306536849,created_by,Merkaartor 0.11,regular
306536873,created_by,Merkaartor 0.11,regular
306536901,created_by,Merkaartor 0.11,regular
306537053,created_by,Merkaartor 0.11,regular
306537058,created_by,Merkaartor 0.11,regular
306537064,created_by,Merkaartor 0.11,regular
306537070,created_by,Merkaartor 0.11,regular
306537075,created_by,Merkaartor 0.11,regular
306537081,created_by,Merkaartor 0.11,regular
306537299,created_by,Merkaartor 0.11,regular
306537737,created_by,Merkaartor 0.11,regular
306537995,created_by,Merkaartor 0.11,regular
306538000,created_by,Merkaartor 0.11,regular
306538005,created_by,Merkaartor 0.11,regular
307300987,created_by,Merkaartor 0.11,regular
307301018,created_by,Merkaartor 0.11,regular
307301047,created_by,Merkaartor 0.11,regular
307301074,created_by,Merkaartor 0.11,regular
307302987,created_by,Merkaartor 0.11,regular
307303070,created_by,Merkaartor 0.11,regular
307304419,created_by,Merkaartor 0.11,regular
307304443,created_by,Merkaartor 0.11,regular
307304473,created_by,Merkaartor 0.11,regular
307304501,created_by,Merkaartor 0.11,regular
307354234,created_by,Merkaartor 0.11,regular
307354240,created_by,Merkaartor 0.11,regular
307354251,created_by,Merkaartor 0.11,regular
307354277,created_by,Merkaartor 0.11,regular
307354300,created_by,Merkaartor 0.11,regular
307354345,created_by,Merkaartor 0.11,regular
307354357,created_by,Merkaartor 0.11,regular
307354368,created_by,Merkaartor 0.11,regular
307355773,created_by,Merkaartor 0.11,regular
307355800,created_by,Merkaartor 0.11,regular
307355813,created_by,Merkaartor 0.11,regular
307355823,created_by,Merkaartor 0.11,regular
307444850,name,Ricardo's,regular
307444850,amenity,restaurant,regular
307444850,cuisine,mexican,regular
307444850,created_by,Merkaartor 0.11,regular
307444850,street,Decatur Boulevard,addr
307444850,postcode,89103,addr
307444850,opening_hours,24/7,regular
307444850,housenumber,4930,addr
307445415,name,Burger King,regular
307445415,phone,7028763415,regular
307445415,amenity,fast_food,regular
307445415,cuisine,burger,regular
307445415,website,http://www.burgerking.com,regular
307445415,created_by,Merkaartor 0.11,regular
307445415,street,West Flamingo Road,addr
307445415,postcode,89103,addr
307445415,opening_hours,Mo-Su 06:00-00:00,regular
307445415,internet_access,wlan,regular
307445415,housenumber,4815,addr
318862669,highway,turning_circle,regular
318862669,housenumber,3301,addr
318862719,street,West Arby Avenue,addr
318862719,housenumber,3200,addr
327365232,highway,bus_stop,regular
327867308,amenity,bicycle_parking,regular
327867308,capacity,10,regular
334840460,created_by,Merkaartor 0.12,regular
334943280,created_by,Merkaartor 0.12,regular
334989611,created_by,Merkaartor 0.12,regular
334989626,created_by,Merkaartor 0.12,regular
334989640,created_by,Merkaartor 0.12,regular
334989677,created_by,Merkaartor 0.12,regular
334989712,created_by,Merkaartor 0.12,regular
357544565,ele,197,regular
357544565,name,Big Sand Bar,regular
357544565,waterway,rapids,regular
357544565,created,02/08/1980,gnis
357544565,state_id,04,gnis
357544565,county_id,015,gnis
357544565,feature_id,1358,gnis
357544614,ele,197,regular
357544614,name,Ringbolt Rapids,regular
357544614,waterway,rapids,regular
357544614,created,02/08/1980,gnis
357544614,state_id,04,gnis
357544614,county_id,015,gnis
357544614,feature_id,10305,gnis
357544968,ele,720,regular
357544968,name,Baseline Mesa,regular
357544968,natural,peak,regular
357544968,created,12/12/1980,gnis
357544968,state_id,32,gnis
357544968,county_id,003,gnis
357544968,feature_id,838631,gnis
357545591,ele,1503,regular
357545591,name,Blue Diamond Hill,regular
357545591,natural,peak,regular
357545591,created,12/12/1980,gnis
357545591,state_id,32,gnis
357545591,county_id,003,gnis
357545591,feature_id,838922,gnis
357545679,ele,1968,regular
357545679,name,Bridge Mountain,regular
357545679,natural,peak,regular
357545679,created,12/12/1980,gnis
357545679,state_id,32,gnis
357545679,county_id,003,gnis
357545679,feature_id,839059,gnis
357546771,ele,578,regular
357546771,name,Fantasy Park,regular
357546771,leisure,park,regular
357546771,created,12/12/1980,gnis
357546771,state_id,32,gnis
357546771,county_id,003,gnis
357546771,feature_id,840419,gnis
357547356,ele,197,regular
357547356,name,Indian Rapids,regular
357547356,waterway,rapids,regular
357547356,created,12/12/1980,gnis
357547356,state_id,32,gnis
357547356,county_id,003,gnis
357547356,feature_id,841268,gnis
357547782,ele,971,regular
357547782,name,Lone Mountain,regular
357547782,natural,peak,regular
357547782,created,12/12/1980,gnis
357547782,state_id,32,gnis
357547782,county_id,003,gnis
357547782,feature_id,841766,gnis
357548504,ele,487,regular
357548504,name,Overton Mesa,regular
357548504,natural,peak,regular
357548504,created,12/12/1980,gnis
357548504,state_id,32,gnis
357548504,county_id,003,gnis
357548504,feature_id,842657,gnis
357548886,ele,2152,regular
357548886,name,Quartzite Mountain,regular
357548886,natural,peak,regular
357548886,created,12/12/1980,gnis
357548886,state_id,32,gnis
357548886,county_id,003,gnis
357548886,feature_id,843031,gnis
357549312,ele,1963,regular
357549312,name,Sandstone Bluff,regular
357549312,natural,cliff,regular
357549312,created,12/12/1980,gnis
357549312,state_id,32,gnis
357549312,county_id,003,gnis
357549312,feature_id,843499,gnis
357549452,ele,1782,regular
357549452,name,Shenandoah Peak,regular
357549452,natural,peak,regular
357549452,created,12/12/1980,gnis
357549452,state_id,32,gnis
357549452,county_id,003,gnis
357549452,feature_id,843658,gnis
357549889,ele,486,regular
357549889,name,Temple Mesa,regular
357549889,place,locality,regular
357549889,created,12/12/1980,gnis
357549889,state_id,32,gnis
357549889,county_id,003,gnis
357549889,feature_id,844206,gnis
357551511,ele,703,regular
357551511,name,Saddle Mountain,regular
357551511,natural,peak,regular
357551511,created,12/12/1980,gnis
357551511,state_id,32,gnis
357551511,county_id,003,gnis
357551511,feature_id,845644,gnis
357552126,ele,197,regular
357552126,name,Big Sand Bar Rapids,regular
357552126,waterway,rapids,regular
357552126,created,11/01/1990,gnis
357552126,state_id,32,gnis
357552126,county_id,003,gnis
357552126,feature_id,846437,gnis
357552576,ele,660,regular
357552576,name,Sunset High School,regular
357552576,amenity,school,regular
357552576,created,01/01/1991,gnis
357552576,state_id,32,gnis
357552576,county_id,003,gnis
357552576,feature_id,848151,gnis
357553002,ele,783,regular
357553002,name,Beehive Rock,regular
357553002,natural,peak,regular
357553002,created,12/01/1989,gnis
357553002,state_id,32,gnis
357553002,county_id,003,gnis
357553002,feature_id,849303,gnis
357553018,ele,388,regular
357553018,name,Old Swim Beach,regular
357553018,natural,beach,regular
357553018,created,12/01/1989,gnis
357553018,state_id,32,gnis
357553018,county_id,003,gnis
357553018,feature_id,849321,gnis
357553040,ele,512,regular
357553040,name,Horsemans and Dog Fanciers Park,regular
357553040,leisure,park,regular
357553040,created,12/01/1989,gnis
357553040,state_id,32,gnis
357553040,county_id,003,gnis
357553040,feature_id,849340,gnis
357553068,ele,452,regular
357553068,name,Hemenway Wall,regular
357553068,natural,cliff,regular
357553068,created,12/01/1989,gnis
357553068,state_id,32,gnis
357553068,county_id,003,gnis
357553068,feature_id,849350,gnis
357554166,ele,1221,regular
357554166,name,White Rock Reservoir,regular
357554166,landuse,reservoir,regular
357554166,created,06/01/1990,gnis
357554166,state_id,32,gnis
357554166,county_id,003,gnis
357554166,feature_id,851398,gnis
357554184,ele,1578,regular
357554184,name,Crystal Tank,regular
357554184,landuse,reservoir,regular
357554184,created,06/01/1990,gnis
357554184,state_id,32,gnis
357554184,county_id,003,gnis
357554184,feature_id,851446,gnis
357554248,ele,520,regular
357554248,name,Mursha Reservoir,regular
357554248,landuse,reservoir,regular
357554248,created,06/01/1990,gnis
357554248,state_id,32,gnis
357554248,county_id,003,gnis
357554248,feature_id,851543,gnis
357554890,ele,1164,regular
357554890,name,Garrett Butte,regular
357554890,natural,peak,regular
357554890,created,12/12/1980,gnis
357554890,state_id,32,gnis
357554890,county_id,003,gnis
357554890,feature_id,854458,gnis
357555126,ele,556,regular
357555126,name,Adult Education Programs School,regular
357555126,amenity,school,regular
357555126,edited,05/02/2006,gnis
357555126,created,06/01/1991,gnis
357555126,state_id,32,gnis
357555126,county_id,003,gnis
357555126,feature_id,855062,gnis
357555445,ele,1136,regular
357555445,name,Spring Mountain Ranch State Park,regular
357555445,leisure,park,regular
357555445,created,07/01/1991,gnis
357555445,state_id,32,gnis
357555445,county_id,003,gnis
357555445,feature_id,855602,gnis
357555666,ele,576,regular
357555666,name,Buena Vista Recreation Area,regular
357555666,leisure,park,regular
357555666,created,10/01/1991,gnis
357555666,state_id,32,gnis
357555666,county_id,003,gnis
357555666,feature_id,856638,gnis
357555804,ele,610,regular
357555804,name,First Christian Church Child Development Center,regular
357555804,amenity,school,regular
357555804,edited,07/31/2006,gnis
357555804,created,10/01/1991,gnis
357555804,state_id,32,gnis
357555804,county_id,003,gnis
357555804,feature_id,856964,gnis
357555829,ele,612,regular
357555829,name,Trinity Christian Schools,regular
357555829,amenity,school,regular
357555829,created,10/01/1991,gnis
357555829,state_id,32,gnis
357555829,county_id,003,gnis
357555829,feature_id,856970,gnis
357555891,ele,571,regular
357555891,name,Carousel Christian Child Development Center,regular
357555891,amenity,school,regular
357555891,created,10/01/1991,gnis
357555891,state_id,32,gnis
357555891,county_id,003,gnis
357555891,feature_id,856992,gnis
357556111,ele,704,regular
357556111,name,Boulder Canyon Wild Life Refuge,regular
357556111,leisure,park,regular
357556111,created,01/01/1992,gnis
357556111,state_id,32,gnis
357556111,county_id,003,gnis
357556111,feature_id,857661,gnis
357556178,ele,765,regular
357556178,name,Martha P King Elementary School,regular
357556178,amenity,school,regular
357556178,created,05/01/1992,gnis
357556178,state_id,32,gnis
357556178,county_id,003,gnis
357556178,feature_id,857756,gnis
357556364,ele,698,regular
357556364,name,Paul East Culley Elementary School,regular
357556364,amenity,school,regular
357556364,created_by,Potlatch 0.10f,regular
357556364,edited,10/02/2006,gnis
357556364,created,08/30/1991,gnis
357556364,state_id,32,gnis
357556364,county_id,003,gnis
357556364,feature_id,857952,gnis
357556499,ele,209,regular
357556499,name,Horseshoe Rapids,regular
357556499,waterway,rapids,regular
357556499,created,12/12/1980,gnis
357556499,state_id,32,gnis
357556499,county_id,003,gnis
357556499,feature_id,858024,gnis
357556564,ele,569,regular
357556564,name,Lincoln Elementary School,regular
357556564,amenity,school,regular
357556564,created,08/30/1991,gnis
357556564,state_id,32,gnis
357556564,county_id,003,gnis
357556564,feature_id,858063,gnis
357556620,ele,592,regular
357556620,name,Mayfair School (historical),regular
357556620,amenity,school,regular
357556620,created,12/12/1980,gnis
357556620,state_id,32,gnis
357556620,county_id,003,gnis
357556620,feature_id,858085,gnis
357556662,ele,614,regular
357556662,name,Nevada Southern University (historical),regular
357556662,amenity,university,regular
357556662,created,12/12/1980,gnis
357556662,state_id,32,gnis
357556662,county_id,003,gnis
357556662,feature_id,858111,gnis
357556788,amenity,school,regular
357556788,ele,570,regular
357556788,county_id,003,gnis
357556788,created,08/30/1991,gnis
357556788,edited,07/31/2006,gnis
357556788,feature_id,858167,gnis
357556788,state_id,32,gnis
357556788,name,Saint Christopher Catholic School,regular
357556848,ele,607,regular
357556848,name,Stewart School (historical),regular
357556848,amenity,school,regular
357556848,created,12/12/1980,gnis
357556848,state_id,32,gnis
357556848,county_id,003,gnis
357556848,feature_id,858202,gnis
357556912,ele,751,regular
357556912,name,Valley of Fire State Park,regular
357556912,leisure,park,regular
357556912,created,12/12/1980,gnis
357556912,state_id,32,gnis
357556912,county_id,003,gnis
357556912,feature_id,858229,gnis
357556944,ele,638,regular
357556944,name,West Charleston School (historical),regular
357556944,amenity,school,regular
357556944,created,12/12/1980,gnis
357556944,state_id,32,gnis
357556944,county_id,003,gnis
357556944,feature_id,858242,gnis
357556991,ele,566,regular
357556991,name,Elephant Rock,regular
357556991,natural,rock,regular
357556991,tourism,attraction,regular
357556991,created,12/01/1989,gnis
357556991,state_id,32,gnis
357556991,county_id,003,gnis
357556991,feature_id,858272,gnis
357557367,ele,575,regular
357557367,name,Bill Y Tomiyasu Elementary School,regular
357557367,amenity,school,regular
357557367,created,07/01/1991,gnis
357557367,state_id,32,gnis
357557367,county_id,003,gnis
357557367,feature_id,858512,gnis
357557395,ele,605,regular
357557395,name,Estes M McDoniel Elementary School,regular
357557395,amenity,school,regular
357557395,created,07/01/1991,gnis
357557395,state_id,32,gnis
357557395,county_id,003,gnis
357557395,feature_id,858520,gnis
357557436,ele,703,regular
357557436,name,Lilly and Wing Fong Elementary School,regular
357557436,amenity,school,regular
357557436,created,07/01/1991,gnis
357557436,state_id,32,gnis
357557436,county_id,003,gnis
357557436,feature_id,858545,gnis
357557458,ele,710,regular
357557458,name,Ruthe Deskin Elementary School,regular
357557458,amenity,school,regular
357557458,created,07/01/1991,gnis
357557458,state_id,32,gnis
357557458,county_id,003,gnis
357557458,feature_id,858565,gnis
357559736,ele,1493,regular
357559736,name,Desert View Natural Environment Area,regular
357559736,leisure,park,regular
357559736,created,01/01/1990,gnis
357559736,state_id,32,gnis
357559736,county_id,003,gnis
357559736,feature_id,862506,gnis
357560752,ele,406,regular
357560752,name,Mill Number 2-Pond A Dam,regular
357560752,waterway,dam,regular
357560752,created,11/01/1991,gnis
357560752,state_id,32,gnis
357560752,county_id,003,gnis
357560752,feature_id,863503,gnis
357560878,ele,376,regular
357560878,name,Mill Number 1-Pond B Dam,regular
357560878,waterway,dam,regular
357560878,created,11/01/1991,gnis
357560878,state_id,32,gnis
357560878,county_id,003,gnis
357560878,feature_id,863539,gnis
357561121,ele,367,regular
357561121,county_id,003,gnis
357561121,created,02/01/1994,gnis
357561121,feature_id,863664,gnis
357561121,state_id,32,gnis
357561121,name,Swim Beach,regular
357561121,place,locality,regular
357561145,ele,367,regular
357561145,name,Weather Raft (historical),regular
357561145,historic,island,regular
357561145,created,02/01/1994,gnis
357561145,state_id,32,gnis
357561145,county_id,003,gnis
357561145,feature_id,863675,gnis
357561304,ele,1078,regular
357561304,name,Mineral Buttes,regular
357561304,natural,peak,regular
357561304,created,12/12/1980,gnis
357561304,state_id,32,gnis
357561304,county_id,003,gnis
357561304,feature_id,863831,gnis
357561660,ele,371,regular
357561660,name,Kaolin Post Office,regular
357561660,amenity,post_office,regular
357561660,created,05/01/1990,gnis
357561660,state_id,32,gnis
357561660,county_id,003,gnis
357561660,feature_id,864297,gnis
357561712,ele,861,regular
357561712,name,Sloan Post Office,regular
357561712,amenity,post_office,regular
357561712,created,06/01/1990,gnis
357561712,state_id,32,gnis
357561712,county_id,003,gnis
357561712,feature_id,864307,gnis
357563876,ele,1031,regular
357563876,name,Blue Diamond Post Office,regular
357563876,amenity,post_office,regular
357563876,created,07/01/1991,gnis
357563876,state_id,32,gnis
357563876,county_id,003,gnis
357563876,feature_id,864839,gnis
357564301,ele,623,regular
357564301,name,Bonanza Station Post Office,regular
357564301,amenity,post_office,regular
357564301,created,05/01/1992,gnis
357564301,state_id,32,gnis
357564301,county_id,003,gnis
357564301,feature_id,865002,gnis
357564339,ele,866,regular
357564339,name,Jean Post Office,regular
357564339,amenity,post_office,regular
357564339,created,05/01/1992,gnis
357564339,state_id,32,gnis
357564339,county_id,003,gnis
357564339,feature_id,865012,gnis
357564391,ele,769,regular
357564391,name,KROL-AM (East Las Vegas),regular
357564391,man_made,tower,regular
357564391,created,08/01/1994,gnis
357564391,state_id,32,gnis
357564391,county_id,003,gnis
357564391,feature_id,865033,gnis
357564415,ele,763,regular
357564415,name,KMTW-AM (Las Vegas),regular
357564415,man_made,tower,regular
357564415,created,08/01/1994,gnis
357564415,state_id,32,gnis
357564415,county_id,003,gnis
357564415,feature_id,865045,gnis
357564436,ele,679,regular
357564436,name,KFMS-AM (North Las Vegas),regular
357564436,man_made,tower,regular
357564436,created,08/01/1994,gnis
357564436,state_id,32,gnis
357564436,county_id,003,gnis
357564436,feature_id,865055,gnis
357564502,ele,997,regular
357564502,name,KWNR-FM (Henderson),regular
357564502,man_made,tower,regular
357564502,created,08/01/1994,gnis
357564502,state_id,32,gnis
357564502,county_id,003,gnis
357564502,feature_id,865086,gnis
357564523,ele,2574,regular
357564523,name,KEYV-FM (Las Vegas),regular
357564523,man_made,tower,regular
357564523,created,08/01/1994,gnis
357564523,state_id,32,gnis
357564523,county_id,003,gnis
357564523,feature_id,865092,gnis
357564539,ele,1015,regular
357564539,name,KKLZ-FM (Las Vegas),regular
357564539,man_made,tower,regular
357564539,created,08/01/1994,gnis
357564539,state_id,32,gnis
357564539,county_id,003,gnis
357564539,feature_id,865097,gnis
357564555,ele,1308,regular
357564555,name,KILA-FM (Las Vegas),regular
357564555,man_made,tower,regular
357564555,created,08/01/1994,gnis
357564555,state_id,32,gnis
357564555,county_id,003,gnis
357564555,feature_id,865102,gnis
357564573,ele,2574,regular
357564573,name,KUDA-FM (Pahrump),regular
357564573,man_made,tower,regular
357564573,created,08/01/1994,gnis
357564573,state_id,32,gnis
357564573,county_id,003,gnis
357564573,feature_id,865107,gnis
357564614,ele,1300,regular
357564614,name,KTNV-TV (Las Vegas),regular
357564614,man_made,tower,regular
357564614,created,08/01/1994,gnis
357564614,state_id,32,gnis
357564614,county_id,003,gnis
357564614,feature_id,865121,gnis
357564808,ele,680,regular
357564808,name,The Knoll,regular
357564808,natural,peak,regular
357564808,created,05/16/1997,gnis
357564808,state_id,32,gnis
357564808,county_id,003,gnis
357564808,feature_id,1738074,gnis
357564873,name,Kindred Hospital Las Vegas - Sahara,regular
357564873,phone,+1 702 871 1418,regular
357564873,amenity,hospital,regular
357564873,website,http://www.kindredhospitallvs.com/,regular
357564873,operator,Kindred Healthcare,regular
357564873,city,Las Vegas,addr
357564873,emergency,no,regular
357564873,street,West Sahara Avenue,addr
357564873,postcode,89146,addr
357564873,feature_id,2052992,gnis
357564873,housenumber,5110,addr
357565058,name,El Jen Convalescent Hospital,regular
357565058,phone,+1 702 645 2606,regular
357565058,amenity,nursing_home,regular
357565058,website,http://www.eljenhealthcarenv.com/,regular
357565058,city,Las Vegas,addr
357565058,street,Duncan Drive,addr
357565058,postcode,89149,addr
357565058,feature_id,2076054,gnis
357565058,housenumber,5538,addr
357565117,name,Life Care Center of South Las Vegas,regular
357565117,phone,+1 702 798 7990,regular
357565117,amenity,nursing_home,regular
357565117,website,http://lifecarecenterofsouthlasvegas.com/,regular
357565117,city,Las Vegas,addr
357565117,street,East Harmon Avenue,addr
357565117,postcode,89119,addr
357565117,feature_id,2076207,gnis
357565117,housenumber,2325,addr
357565145,name,North Las Vegas Care Center,regular
357565145,phone,+1 702 649 7800,regular
357565145,amenity,nursing_home,regular
357565145,website,http://nlasvegascc.com/,regular
357565145,city,North Las Vegas,addr
357565145,street,East Cheyenne Avenue,addr
357565145,postcode,89030,addr
357565145,feature_id,2076213,gnis
357565145,housenumber,2315,addr
357565164,name,Torrey Pines Rehabilitation,regular
357565164,phone,+1 702 871 0005,regular
357565164,amenity,nursing_home,regular
357565164,website,http://www.torreypinescare.com/,regular
357565164,old_name,Torrey Pines Care Center,regular
357565164,city,Las Vegas,addr
357565164,street,South Torrey Pines Drive,addr
357565164,postcode,89146,addr
357565164,feature_id,2076218,gnis
357565164,housenumber,1701,addr
357565443,ele,692,regular
357565443,name,John C Bass Elementary School,regular
357565443,amenity,school,regular
357565443,created,03/13/2006,gnis
357565443,state_id,32,gnis
357565443,county_id,003,gnis
357565443,feature_id,2083967,gnis
357565479,ele,697,regular
357565479,name,Berkeley L Bunker Elementary School,regular
357565479,amenity,school,regular
357565479,created,02/15/2006,gnis
357565479,state_id,32,gnis
357565479,county_id,003,gnis
357565479,feature_id,2083978,gnis
357565810,ele,536,regular
357565810,name,Thurman White Middle School,regular
357565810,amenity,school,regular
357565810,created,05/02/2006,gnis
357565810,state_id,32,gnis
357565810,county_id,003,gnis
357565810,feature_id,2085648,gnis
357565830,ele,713,regular
357565830,name,Community College West Charleston High School,regular
357565830,amenity,school,regular
357565830,created,05/02/2006,gnis
357565830,state_id,32,gnis
357565830,county_id,003,gnis
357565830,feature_id,2085654,gnis
357565901,ele,865,regular
357565901,name,Petersen Center Behavior Program,regular
357565901,amenity,school,regular
357565901,created,05/02/2006,gnis
357565901,state_id,32,gnis
357565901,county_id,003,gnis
357565901,feature_id,2086501,gnis
357565939,ele,610,regular
357565939,name,Miley Achievement Center,regular
357565939,amenity,school,regular
357565939,created,05/02/2006,gnis
357565939,state_id,32,gnis
357565939,county_id,003,gnis
357565939,feature_id,2086767,gnis
357565958,ele,626,regular
357565958,name,Community College of Southern Nevada A D Guy Center,regular
357565958,amenity,school,regular
357565958,created,05/02/2006,gnis
357565958,state_id,32,gnis
357565958,county_id,003,gnis
357565958,feature_id,2087461,gnis
357565982,ele,572,regular
357565982,name,Community College of Southern Nevada Nellis Air Force Base Center,regular
357565982,amenity,school,regular
357565982,created,05/02/2006,gnis
357565982,state_id,32,gnis
357565982,county_id,003,gnis
357565982,feature_id,2087468,gnis
357566064,ele,613,regular
357566064,name,Academy for Learning,regular
357566064,amenity,school,regular
357566064,created,05/24/2006,gnis
357566064,state_id,32,gnis
357566064,county_id,003,gnis
357566064,feature_id,2087943,gnis
357566081,ele,741,regular
357566081,name,Calvary Chapel Christian School,regular
357566081,amenity,school,regular
357566081,created,05/24/2006,gnis
357566081,state_id,32,gnis
357566081,county_id,003,gnis
357566081,feature_id,2087948,gnis
357566100,ele,781,regular
357566100,name,Challenger School Silverado Campus,regular
357566100,amenity,school,regular
357566100,created,05/24/2006,gnis
357566100,state_id,32,gnis
357566100,county_id,003,gnis
357566100,feature_id,2087953,gnis
357566119,ele,781,regular
357566119,name,Childrens World Learning Center,regular
357566119,amenity,school,regular
357566119,created,05/24/2006,gnis
357566119,state_id,32,gnis
357566119,county_id,003,gnis
357566119,feature_id,2087959,gnis
357566134,ele,781,regular
357566134,name,Childrens World Learning Center,regular
357566134,amenity,school,regular
357566134,created,05/24/2006,gnis
357566134,state_id,32,gnis
357566134,county_id,003,gnis
357566134,feature_id,2087964,gnis
357566162,ele,651,regular
357566162,name,Faith Lutheran Academy,regular
357566162,amenity,school,regular
357566162,created,05/24/2006,gnis
357566162,state_id,32,gnis
357566162,county_id,003,gnis
357566162,feature_id,2088466,gnis
357566184,ele,607,regular
357566184,name,Green Valley Lutheran Kindergarten,regular
357566184,amenity,school,regular
357566184,created,05/30/2006,gnis
357566184,state_id,32,gnis
357566184,county_id,003,gnis
357566184,feature_id,2088472,gnis
357566199,ele,626,regular
357566199,name,Imagination Plus Child Care Center,regular
357566199,amenity,school,regular
357566199,created,05/30/2006,gnis
357566199,state_id,32,gnis
357566199,county_id,003,gnis
357566199,feature_id,2088477,gnis
357566220,ele,803,regular
357566220,name,Kids Campus Learning Center,regular
357566220,amenity,school,regular
357566220,created,05/30/2006,gnis
357566220,state_id,32,gnis
357566220,county_id,003,gnis
357566220,feature_id,2088482,gnis
357566242,ele,674,regular
357566242,name,Kids Turf Academy II,regular
357566242,amenity,school,regular
357566242,created,05/30/2006,gnis
357566242,state_id,32,gnis
357566242,county_id,003,gnis
357566242,feature_id,2088488,gnis
357566259,amenity,school,regular
357566259,ele,659,regular
357566259,county_id,003,gnis
357566259,created,05/30/2006,gnis
357566259,feature_id,2088493,gnis
357566259,state_id,32,gnis
357566259,name,La Petite Academy,regular
357566259,opening_hours,Mo-Fr 06:00-18:00,regular
357566259,phone,7026327862,regular
357566275,ele,732,regular
357566275,name,Lit'l Scholar Rainbow,regular
357566275,amenity,school,regular
357566275,created,05/30/2006,gnis
357566275,state_id,32,gnis
357566275,county_id,003,gnis
357566275,feature_id,2088498,gnis
357566303,ele,646,regular
357566303,name,Midbar Kodesh Temple Early Childhood Center,regular
357566303,amenity,school,regular
357566303,created,05/30/2006,gnis
357566303,state_id,32,gnis
357566303,county_id,003,gnis
357566303,feature_id,2088505,gnis
357566322,ele,724,regular
357566322,name,New Horizons Academy,regular
357566322,amenity,school,regular
357566322,created,05/30/2006,gnis
357566322,state_id,32,gnis
357566322,county_id,003,gnis
357566322,feature_id,2088511,gnis
357566353,ele,727,regular
